business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.RestaurantsTableService,attributes.WiFi,attributes.BikeParking,attributes.BusinessParking,attributes.BusinessAcceptsCreditCards,attributes.RestaurantsReservations,attributes.WheelchairAccessible,attributes.Caters,attributes.OutdoorSeating,attributes.RestaurantsGoodForGroups,attributes.HappyHour,attributes.BusinessAcceptsBitcoin,attributes.RestaurantsPriceRange2,attributes.Ambience,attributes.HasTV,attributes.Alcohol,attributes.GoodForMeal,attributes.DogsAllowed,attributes.RestaurantsTakeOut,attributes.NoiseLevel,attributes.RestaurantsAttire,attributes.RestaurantsDelivery,attributes.GoodForKids,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.HairSpecializesIn,attributes.GoodForDancing,attributes.BestNights,attributes.Music,attributes.BYOB,attributes.CoatCheck,attributes.Smoking,attributes.DriveThru,attributes.BYOBCorkage,attributes.Corkage,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,attributes.Open24Hours,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
CAniikHQPnwAuLZm3tlnvw,Pho Van Fresh,1012 NW Glisan St,Portland,OR,97209,45.5263951,-122.6815854,3.5,232,1,"Bars, Vietnamese, Vegetarian, Noodles, Diners, Nightlife, Soup, Restaurants",False,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,True,True,False,NA,2,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',True,True,NA,NA,NA,False,NA,{'dj': False},NA,False,u'outdoor',NA,NA,NA,NA,NA,NA,NA,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,NA
Lumb46k_XewJWjdT8vE61A,Taco King Mexican Grill,,Portland,OR,97214,45.5113506,-122.6456739,4,13,1,"Mexican, Event Planning & Services, Restaurants, Food Trucks, Food, Caterers",False,u'no',False,None,True,False,True,True,False,True,False,False,1,None,True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17:0-19:0,17:0-19:0,17:0-19:0,NA,10:0-14:0,10:0-14:0
HVfjXwVb4hF-ckhpAouB4g,Royal Panda,7200 SW Hazel Fern Rd,Portland,OR,97224,45.3940546,-122.750061,3.5,86,1,"Chinese, Restaurants",NA,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,NA,True,False,True,True,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,u'full_bar',"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,15:30-20:0,15:30-20:0,12:30-20:0,15:30-20:0,15:30-20:0,15:30-20:0
xsVuMKyqUFlKhXH_glzXwQ,The Ticket,1383 NE 181st Ave,Portland,OR,97230,45.5328035,-122.4772791,3.5,17,0,"Burgers, American (Traditional), Restaurants, Pizza, Bars, Nightlife, Sports Bars",NA,'free',True,NA,True,False,NA,NA,False,True,True,NA,1,NA,True,NA,NA,NA,True,NA,'casual',False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
evoa56HYSchwpMjW2oSmpA,Elvis Room,203 SE Grand Ave,Portland,OR,97214,45.52136,-122.66106,4,85,1,"Bars, Lounges, Restaurants, Nightlife",NA,'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,True,NA,2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,u'full_bar',NA,NA,True,u'average',NA,True,NA,NA,NA,NA,False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}",NA,False,u'no',NA,NA,NA,NA,NA,NA,NA,16:0-2:30,16:0-2:30,16:0-2:30,16:0-2:30,16:0-2:30,16:0-2:30,16:0-2:30
ei0I1bjD_Ub8s4eih7hwnw,Seven Rivers BBQ,5527 NE 34th Ave,Portland,OR,97211,45.5632133,-122.6299714,4,5,1,"Desserts, Sandwiches, Food Trucks, Restaurants, Food, Barbeque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-19:0
yUdiRGzlDDoGLJtHkDVBvQ,Sckavone's,4100 SE Division St,Portland,OR,97202,45.5045995,-122.6202316,4,287,1,"Greek, Sandwiches, Diners, Restaurants, Breakfast & Brunch, American (Traditional)",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,True,True,NA,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",True,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
LTuHZGvOhYMg-WAqN8nolw,Florio Bakery,435 NE Rosa Parks Way,Portland,OR,97211,45.5701482,-122.6606746,4.5,16,0,"Bakeries, Food, Coffee & Tea, Restaurants",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NA,NA,NA,True,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4IPd57XUPMDv5Ixy6yeLA,Mr Taco,SW 5th Ave & SW Oak St,Portland,OR,97204,45.5214517,-122.6760663,3.5,36,1,"Restaurants, Food Stands, Mexican",NA,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'none',NA,NA,True,u'very_loud',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,NA
6AuWtsQ8Ot-od5MUdn595w,Sugar Street Bakery & Bistro,1430 SE Water Ave,Portland,OR,97214,45.5125164,-122.6652448,4.5,50,1,"Cupcakes, Sandwiches, Restaurants, Bakeries, Food",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,False,False,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,u'none',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,8:0-16:0,8:0-16:0,8:0-14:0,8:0-16:0,NA,NA
SU89RDasriEghDchbNoZsw,Jake's Grill,611 SW 10th Ave,Portland,OR,97205,45.5206041,-122.6823483,3.5,730,1,"American (New), Seafood, Restaurants, Steakhouses, American (Traditional)",True,'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,True,True,True,True,True,False,2,"{'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'touristy': False, 'casual': False}",True,'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,'no',NA,NA,NA,NA,NA,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0
_84qb0blci7pmV0ykwcqXw,The Barley Pod Food Park,6035 NE Halsey St,Portland,OR,97213,45.5339053,-122.6013173,4,19,1,"Nightlife, Food Court, Restaurants, Beer Gardens",NA,NA,NA,"{'garage': False, 'street': True, 'validated': None, 'lot': False, 'valet': False}",NA,NA,NA,NA,True,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15:0-20:0,15:0-20:0,15:0-20:0,15:0-20:0,15:0-20:0,12:0-20:0,12:0-15:0
qjX2hiSGaFRdntCuV_9NgA,Kingston Sports Bar & Grill,2021 SW Morrison St,Portland,OR,97205,45.5230723,-122.6927412,3.5,95,1,"Nightlife, American (Traditional), Sports Bars, Restaurants, Sandwiches, Bars",NA,'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,True,True,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,False,NA,NA,NA,NA,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30
Ei3BQGdms6Zqp58iMMAR4A,H5O bistro & bar,50 SW Morrison St,Portland,OR,97204,45.5173366,-122.6733739,3.5,107,0,"American (New), Restaurants",NA,u'free',NA,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,False,NA,NA,False,True,True,NA,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': True, 'casual': False}",True,u'full_bar',NA,NA,False,u'quiet',u'casual',False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0
M2vuy3KUuswrr4VILpguew,Voysey,710 SE 6th Ave,Portland,OR,97214,45.517798,-122.659415,4,5,1,"Nightlife, Cocktail Bars, Bars, Restaurants, Wine Bars, Breakfast & Brunch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377ERBG462Piuqh4AbjU_w,Elmer's Restaurant,1933 NE 181st Ave,Portland,OR,97230,45.5368388,-122.4777235,4,75,1,"Restaurants, Breakfast & Brunch, Diners, American (Traditional)",True,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,False,False,True,NA,NA,2,"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",True,'beer_and_wine',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}",NA,False,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0
BU6BgvDPUsKeIWHvJPsBeA,The Angry Unicorn,7420 NE Sandy Blv,Portland,OR,98213,45.549004,-122.5864769,4.5,115,0,"Restaurants, Food, Street Vendors, Burgers, Food Trucks",False,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,True,False,True,True,NA,False,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R6I2njaBGWuWld4as8raog,Java Lounge,760 NW Dale Ave,Portland,OR,97229,45.5252762,-122.8121685,4,56,0,"Coffee & Tea, Music Venues, Bars, Nightlife, American (Traditional), Food, Restaurants, Cocktail Bars, Lounges, Arts & Entertainment",False,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,True,True,True,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'quiet',u'casual',True,True,NA,NA,NA,False,NA,"{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,False,u'no',NA,NA,NA,NA,NA,NA,NA,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,8:0-16:0,8:0-16:0
QgS0W43X-9MlHe3jMTDltg,Good Taste,18 NW 4th Ave,Portland,OR,97209,45.5235116,-122.6741571,4,416,1,"Cantonese, Barbeque, Chinese, Noodles, Restaurants",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,True,False,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",False,True,u'average',u'casual',None,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:30-8:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0
PjvJTG_KNwhUsFH6dYQHvA,Baan Thai Restaurant,1924 SW Broadway,Portland,OR,97201,45.5102417,-122.684209,3.5,378,0,"Restaurants, Thai",NA,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,False,True,True,True,NA,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-15:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,NA
FcaiKcmo4pOB77R1F9y7Sg,Renner's Grill,7819 SW Capitol Hwy,Portland,OR,97219,45.4681869,-122.7133375,4,204,1,"Breakfast & Brunch, Sandwiches, American (Traditional), Restaurants, Pubs, Bars, Beer, Wine & Spirits, Food, Nightlife, Dive Bars, Burgers",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,True,True,True,NA,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}",True,'full_bar',"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,'average','casual',True,False,NA,NA,NA,NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,False,NA,NA,NA,NA,NA,NA,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30
7EbGTD7ZF30vEFBiHyN_0A,McCormick & Schmick's Harborside at the Marina,309 S Montgomery St,Portland,OR,97201,45.5094238,-122.6732839,3,558,1,"Seafood, Restaurants, American (New), Steakhouses, American (Traditional)",True,u'free',True,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",True,True,True,True,True,True,True,NA,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,'full_bar',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,u'average',u'casual',True,False,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,'yes_free',False,NA,NA,NA,NA,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0
Z_msv8VRibwqClPj1Dxihg,Portland Curry Company,,Portland,OR,97201,45.52454,-122.67178,2.5,9,1,"Restaurants, Food, Breakfast & Brunch",False,u'no',NA,NA,True,False,NA,NA,True,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average',u'casual',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K6PX7SXHfcttCVgVp-vzAA,Los Gorditos,3420 SE 50th Ave,Portland,OR,97206,45.4979601,-122.6109907,4,271,0,"Restaurants, Mexican, Food Trucks, Food",False,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,False,False,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'dairy-free': False, 'gluten-free': False, 'vegan': True, 'kosher': False, 'halal': False, 'soy-free': False, 'vegetarian': True}",False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-18:0
LPhYM208Btz8mURA2qjPlg,Caraquena,2730 N Killingsworth St,Portland,OR,97217,45.562529,-122.695305,4,17,0,"Restaurants, Food Stands, Food",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,False,NA,NA,True,True,NA,NA,1,NA,NA,u'none',NA,NA,True,NA,u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uvZpg_aFbtpk8-9OSBF1UQ,Channel's Edge,207 N Bridgeton Rd,Portland,OR,97217,45.6030045,-122.668287,4.5,25,0,"Flowers & Gifts, Shopping, American (Traditional), Gift Shops, Restaurants, Cafes",NA,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'full_bar',NA,NA,True,u'quiet',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,NA,15:0-21:0,15:0-21:0,15:0-21:0,NA,NA
EgQrzUAlFau2sc83SKCgEw,Nepali Kitchen,3434 NE 49th,Portland,OR,97213,45.5480664,-122.6124219,4.5,6,1,"Himalayan/Nepalese, Restaurants",False,u'free',False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,NA,False,False,NA,NA,False,u'none',NA,True,True,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,11:0-19:0,NA,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0
BBznMbUeuu_iUGCa9beKhQ,Cartlandia - Food Carts,8145 SE 82nd Ave,Portland,OR,97266,45.463537,-122.579624,4,284,1,"Food, Food Stands, Street Vendors, Food Court, Indian, Beer, Wine & Spirits, Event Planning & Services, Nightlife, Bars, Sports Bars, Caterers, Food Trucks, Fast Food, Beer Gardens, Restaurants, American (Traditional)",False,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'beer_and_wine',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',True,True,False,NA,NA,False,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,NA,NA,NA,NA,False,NA,NA,NA,NA,0:0-0:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-21:0,8:0-21:0
5pdCkLqu7oeVYUN8YZaeQQ,Eagle Thai Restaurant,822 NE Broadway St,Portland,OR,97232,45.5348612,-122.6570041,3,9,0,"Thai, Restaurants",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,False,False,NA,NA,1,NA,NA,u'beer_and_wine',NA,NA,True,NA,u'casual',False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:30-21:0,NA
HaH-2or9dp2EeveWzmHd_w,La Sirenita,2817 NE Alberta St,Portland,OR,97211,45.5591864,-122.6364297,4,271,1,"Restaurants, Mexican",NA,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-22:30,10:0-22:30,10:0-22:30,10:0-22:30,10:0-22:30,10:0-22:30,11:30-22:30
xt5Z3KCzWMk3rVNo04F9vA,Sunshine Cafe,1220 SW Morrison St,Portland,OR,97205,45.5204671,-122.6846024,3,8,0,"Restaurants, Food, Coffee & Tea, Cafes",NA,NA,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,NA,NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,NA,NA
wPBUZn5iU1lM3Bqw-BEeGA,Melt Bistro & Bar,716 NW 21st Ave,Portland,OR,97209,45.5281064,-122.6943989,3.5,162,0,"Nightlife, Bars, Local Flavor, American (New), Tapas/Small Plates, Food, Pizza, Sandwiches, Restaurants",NA,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'full_bar',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,9:0-23:0,9:0-21:0
